CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
"800714921,03/28/2008,12:35:00,,,40,03/28/2008,340,FRAUDS,718,""FRAUD,UNCLASSIFIED-MISDEMEANOR"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1006611,233503,,,,,40.807567595,-73.919227223,""(40.807567595, -73.919227223)"",PATROL BORO BRONX,,,UNKNOWN,E"
"746977593,11/23/2007,14:30:00,,,47,12/03/2007,578,HARRASSMENT 2,638,""HARASSMENT,SUBD 3,4,5"",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. POLICE DEPT,0,NA,,NA,1027110,262158,,BLACK,M,,40.886141362,-73.84499602,""(40.886141362, -73.84499602)"",PATROL BORO BRONX,,25-44,BLACK HISPANIC,F"
"823914047,04/19/2006,02:00:00,04/19/2006,08:30:00,18,04/19/2006,107,BURGLARY,223,""BURGLARY,RESIDENCE,NIGHT"",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO MAN SOUTH,,65+,ASIAN / PACIFIC ISLANDER,M"
"991499058,02/16/2006,15:45:00,,,44,02/16/2006,235,DANGEROUS DRUGS,567,""MARIJUANA, POSSESSION 4 & 5"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1009713,244297,,,,,40.837185665,-73.907980975,""(40.837185665, -73.907980975)"",PATROL BORO BRONX,,,UNKNOWN,E"
"942614539,10/20/2010,10:05:00,,,84,10/20/2010,236,DANGEROUS WEAPONS,782,""WEAPONS, POSSESSION, ETC"",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,OTHER,N.Y. STATE POLICE,11,NA,,NA,987801,192258,,,,,40.694388072,-73.987196009,""(40.694388072, -73.987196009)"",PATROL BORO BKLYN NORTH,,,UNKNOWN,E"
"964312696,10/11/2006,15:00:00,,,43,10/12/2006,578,HARRASSMENT 2,638,""HARASSMENT,SUBD 3,4,5"",COMPLETED,VIOLATION,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1021495,240896,,WHITE,M,,40.827809078,-73.865421062,""(40.827809078, -73.865421062)"",PATROL BORO BRONX,,<18,BLACK,M"
"428438528,11/16/2005,01:12:00,,,43,04/17/2006,114,ARSON,264,""ARSON, MOTOR VEHICLE 1 2 3 & 4"",COMPLETED,FELONY,BRONX,,STREET,FIRE DEPT (FIRE MARSHAL),71,NA,,NA,1027822,239040,,,,,40.822685948,-73.842571295,""(40.822685948, -73.842571295)"",PATROL BORO BRONX,,,UNKNOWN,E"
"493276058,06/14/2009,23:26:00,,,115,06/15/2009,341,PETIT LARCENY,333,""LARCENY,PETIT FROM STORE-SHOPL"",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,,NA,1016910,214694,,,,,40.75590985,-73.882115805,""(40.75590985, -73.882115805)"",PATROL BORO QUEENS NORTH,,,UNKNOWN,D"
"847798942,04/24/2006,20:57:00,,,40,04/24/2006,352,CRIMINAL TRESPASS,205,""TRESPASS 2, CRIMINAL"",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BRONX,,,UNKNOWN,E"
"746883109,11/08/2010,05:05:00,,,43,11/08/2010,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,NA,,NA,1020891,236726,,,,,40.816366145,-73.867626311,""(40.816366145, -73.867626311)"",,,25-44,BLACK,M"
"634551651,06/16/2008,09:10:00,,,48,06/16/2008,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1013088,247729,,BLACK,M,,40.846595122,-73.895769349,""(40.846595122, -73.895769349)"",PATROL BORO BRONX,,,WHITE,M"
"624333804,10/11/2008,04:00:00,,,115,10/11/2008,341,PETIT LARCENY,349,""LARCENY,PETIT OF LICENSE PLATE"",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1023239,216204,,,,,40.760028768,-73.859262679,""(40.760028768, -73.859262679)"",PATROL BORO QUEENS NORTH,,,UNKNOWN,D"
"832428240,04/18/2006,23:40:00,04/18/2006,23:45:00,46,04/19/2006,232,POSSESSION OF STOLEN PROPERTY,490,""STOLEN PROPERTY 3,POSSESSION"",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BRONX,,25-44,BLACK,M"
"532310200,04/19/2006,17:40:00,,,43,04/19/2006,235,DANGEROUS DRUGS,511,""CONTROLLED SUBSTANCE, POSSESSI"",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BRONX,,,UNKNOWN,E"
"362824015,02/24/2007,16:55:00,,,52,02/24/2007,113,FORGERY,729,""FORGERY,ETC.,UNCLASSIFIED-FELO"",COMPLETED,FELONY,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1013790,253301,,,,,40.861886273,-73.89320749,""(40.861886273, -73.89320749)"",PATROL BORO BRONX,,,UNKNOWN,E"
"631904076,04/23/2006,10:30:00,,,77,04/28/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,BLACK,M,,,,,PATROL BORO BKLYN NORTH,,45-64,BLACK,M"
"996097217,10/03/2006,18:10:00,,,28,10/03/2006,235,DANGEROUS DRUGS,567,""MARIJUANA, POSSESSION 4 & 5"",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,998309,232630,,,,,40.805188561,-73.949218204,""(40.805188561, -73.949218204)"",PATROL BORO MAN NORTH,,,UNKNOWN,E"
"761094079,04/18/2006,19:50:00,,,23,04/18/2006,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,25-44,BLACK,M,,,,,PATROL BORO MAN NORTH,,18-24,WHITE HISPANIC,F"
"603389628,04/17/2006,13:00:00,,,43,04/17/2006,351,CRIMINAL MISCHIEF & RELATED OF,259,""CRIMINAL MISCHIEF,UNCLASSIFIED 4"",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,18-24,BLACK,M,,,,,PATROL BORO BRONX,,18-24,BLACK,F"
"173396378,04/27/2006,17:30:00,04/27/2006,18:15:00,69,04/27/2006,352,CRIMINAL TRESPASS,205,""TRESPASS 2, CRIMINAL"",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BKLYN SOUTH,,25-44,BLACK,F"
"492438774,04/28/2006,13:25:00,04/28/2006,13:35:00,108,04/28/2006,109,GRAND LARCENY,415,""LARCENY,GRAND FROM PERSON,PICK"",COMPLETED,FELONY,QUEENS,INSIDE,JEWELRY,N.Y. POLICE DEPT,0,NA,,NA,,,,BLACK,F,,,,,PATROL BORO QUEENS NORTH,,,UNKNOWN,M"
"986448642,04/25/2006,19:30:00,04/26/2006,05:00:00,104,04/26/2006,107,BURGLARY,213,""BURGLARY,COMMERCIAL,NIGHT"",COMPLETED,FELONY,QUEENS,INSIDE,FACTORY/WAREHOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO QUEENS NORTH,,,UNKNOWN,D"
"743520660,04/19/2006,07:00:00,04/19/2006,12:00:00,109,04/19/2006,110,GRAND LARCENY OF MOTOR VEHICLE,441,""LARCENY,GRAND OF AUTO"",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO QUEENS NORTH,,,UNKNOWN,D"
"295526112,03/25/2009,19:28:00,,,115,03/25/2009,105,ROBBERY,361,""ROBBERY,BANK"",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1007837,213944,,,,,40.753880149,-73.91486723,""(40.753880149, -73.91486723)"",PATROL BORO QUEENS NORTH,,<18,WHITE HISPANIC,F"
"739570087,09/13/2006,15:00:00,,,40,09/21/2006,578,HARRASSMENT 2,638,""HARASSMENT,SUBD 3,4,5"",COMPLETED,VIOLATION,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1009926,235436,,,,,40.81286413,-73.907245123,""(40.81286413, -73.907245123)"",PATROL BORO BRONX,,<18,WHITE HISPANIC,M"
"152341543,07/12/2011,08:30:00,,,48,07/12/2011,578,HARRASSMENT 2,638,""HARASSMENT,SUBD 3,4,5"",COMPLETED,VIOLATION,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1016596,250802,,BLACK,M,,40.855017438,-73.883075218,""(40.855017438, -73.883075218)"",PATROL BORO BRONX,,<18,BLACK HISPANIC,M"
"243459999,11/06/2011,22:35:00,,,46,11/06/2011,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1012643,252165,,,,,40.85877206,-73.89735897,""(40.85877206, -73.89735897)"",PATROL BORO BRONX,,,UNKNOWN,E"
"770870013,12/03/2008,06:28:00,12/03/2008,06:36:00,41,12/03/2008,356,PROSTITUTION & RELATED OFFENSES,563,PROSTITUTION,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014956,236797,,,,,40.816583642,-73.889067692,""(40.816583642, -73.889067692)"",PATROL BORO BRONX,,,UNKNOWN,E"
"423202506,09/13/2010,13:40:00,,,62,09/13/2010,113,FORGERY,725,""FORGERY,M.V. REGISTRATION"",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,984786,157528,,,,,40.599062415,-73.998071304,""(40.599062415, -73.998071304)"",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E"
"264471656,04/09/2006,02:00:00,,,,04/09/2006,109,GRAND LARCENY,438,""LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED"",COMPLETED,FELONY,MANHATTAN,,,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,,,25-44,ASIAN / PACIFIC ISLANDER,F"
"758566180,04/26/2006,07:30:00,04/26/2006,16:59:00,45,04/26/2006,107,BURGLARY,221,""BURGLARY,RESIDENCE,DAY"",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BRONX,,25-44,BLACK,M"
"503029668,10/11/2006,15:00:00,,,77,10/11/2006,113,FORGERY,725,""FORGERY,M.V. REGISTRATION"",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,995818,186960,,,,,40.679839429,-73.95829461,""(40.679839429, -73.95829461)"",PATROL BORO BKLYN NORTH,,,UNKNOWN,E"
"837552000,04/18/2006,04:00:00,,,24,04/18/2006,578,HARRASSMENT 2,638,""HARASSMENT,SUBD 3,4,5"",COMPLETED,VIOLATION,MANHATTAN,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,25-44,WHITE,M,,,,,PATROL BORO MAN NORTH,,25-44,ASIAN / PACIFIC ISLANDER,F"
"618195512,08/06/2006,13:50:00,,,45,08/06/2006,341,PETIT LARCENY,333,""LARCENY,PETIT FROM STORE-SHOPL"",COMPLETED,MISDEMEANOR,BRONX,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,,NA,1033597,255731,,,,,40.868467378,-73.821582846,""(40.868467378, -73.821582846)"",PATROL BORO BRONX,,,UNKNOWN,D"
"771848888,08/05/2006,19:27:00,,,48,08/05/2006,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1011811,246833,,,,,40.844139945,-73.900388618,""(40.844139945, -73.900388618)"",PATROL BORO BRONX,,,UNKNOWN,E"
"575302744,04/27/2006,12:06:00,04/27/2006,12:10:00,19,04/27/2006,105,ROBBERY,361,""ROBBERY,BANK"",ATTEMPTED,FELONY,MANHATTAN,INSIDE,BANK,N.Y. POLICE DEPT,0,NA,,NA,,,,WHITE,M,,,,,PATROL BORO MAN NORTH,,,UNKNOWN,D"
"782347603,07/10/2007,04:00:00,,,60,07/10/2007,105,ROBBERY,397,""ROBBERY,OPEN AREA UNCLASSIFIED"",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,993590,149331,,,,,40.576558378,-73.966379423,""(40.576558378, -73.966379423)"",PATROL BORO BKLYN SOUTH,,18-24,WHITE,M"
"812165083,08/25/2007,14:00:00,,,40,08/25/2007,341,PETIT LARCENY,357,""LARCENY,PETIT OF VEHICLE ACCES"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1005084,233135,,,,,40.80656127,-73.924744316,""(40.80656127, -73.924744316)"",PATROL BORO BRONX,,,UNKNOWN,M"
"916452243,06/04/2010,20:00:00,,,60,06/04/2010,116,SEX CRIMES,179,AGGRAVATED SEXUAL ASBUSE,COMPLETED,FELONY,BROOKLYN,INSIDE,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,NA,,NA,990922,149184,,,,,40.5761573,-73.9759838,""(40.5761573, -73.9759838)"",PATROL BORO BKLYN SOUTH,,,UNKNOWN,F"
"269696418,04/24/2006,16:00:00,,,103,04/24/2006,236,DANGEROUS WEAPONS,782,""WEAPONS, POSSESSION, ETC"",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO QUEENS SOUTH,,,UNKNOWN,E"
"650552430,04/19/2006,11:00:00,,,33,04/19/2006,107,BURGLARY,224,""BURGLARY,RESIDENCE,UNKNOWN TIM"",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO MAN NORTH,,25-44,WHITE,F"
"382230945,08/25/1973,12:15:00,,,,05/29/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,NA,,NA,,,UNKNOWN,BLACK,F,,,,,,,UNKNOWN,BLACK,F"
"865860760,04/20/2006,14:50:00,,,103,04/20/2006,107,BURGLARY,221,""BURGLARY,RESIDENCE,DAY"",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO QUEENS SOUTH,,65+,WHITE,M"
"280535458,04/22/2006,19:50:00,04/22/2006,19:58:00,44,04/23/2006,235,DANGEROUS DRUGS,511,""CONTROLLED SUBSTANCE, POSSESSI"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BRONX,,,UNKNOWN,E"
"858872662,11/16/2006,19:15:00,,,44,11/16/2006,233,SEX CRIMES,170,""SEXUAL MISCONDUCT,INTERCOURSE"",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1006434,244344,,,,,40.837323511,-73.919830757,""(40.837323511, -73.919830757)"",PATROL BORO BRONX,,45-64,BLACK,F"
"458048461,07/20/2007,16:00:00,,,32,07/20/2007,105,ROBBERY,398,""ROBBERY,PUBLIC PLACE INSIDE"",ATTEMPTED,FELONY,MANHATTAN,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,999114,236878,,,,,40.816846824,-73.946301016,""(40.816846824, -73.946301016)"",PATROL BORO MAN NORTH,,25-44,BLACK,F"
"635363855,09/13/2007,03:22:00,,,52,09/13/2007,106,FELONY ASSAULT,106,ASSAULT POLICE/PEACE OFFICER,COMPLETED,FELONY,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1008758,253353,,,,,40.8620444,-73.911399136,""(40.8620444, -73.911399136)"",PATROL BORO BRONX,,,UNKNOWN,E"
"675620498,11/01/2006,00:01:00,09/30/2007,23:59:00,44,08/17/2008,104,RAPE,157,RAPE 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1006434,244344,,,,,40.837323511,-73.919830757,""(40.837323511, -73.919830757)"",PATROL BORO BRONX,,<18,BLACK,F"
"299293667,10/14/2006,12:00:00,,,113,10/19/2006,360,,649,FALSE REPORT UNCLASSIFIED,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1040359,187898,,,,,40.682243755,-73.79770069,""(40.682243755, -73.79770069)"",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E"
"195704461,12/09/2010,11:35:00,,,75,12/09/2010,341,PETIT LARCENY,333,""LARCENY,PETIT FROM STORE-SHOPL"",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,NA,,NA,1020091,186508,,,,,40.678533794,-73.870784131,""(40.678533794, -73.870784131)"",PATROL BORO BKLYN NORTH,,,UNKNOWN,D"
"333238819,08/11/2007,03:17:00,,,77,08/11/2007,235,DANGEROUS DRUGS,511,""CONTROLLED SUBSTANCE, POSSESSI"",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1003427,183920,,,,,40.671482101,-73.930870065,""(40.671482101, -73.930870065)"",PATROL BORO BKLYN NORTH,,,UNKNOWN,E"
"132108513,04/26/2006,18:30:00,04/26/2006,18:30:00,114,04/27/2006,578,HARRASSMENT 2,638,""HARASSMENT,SUBD 3,4,5"",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,WHITE,M,,,,,PATROL BORO QUEENS NORTH,,65+,WHITE HISPANIC,M"
"673526080,04/12/2006,00:30:00,,,44,04/12/2006,578,HARRASSMENT 2,638,""HARASSMENT,SUBD 3,4,5"",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,,,,BLACK HISPANIC,M,,,,,PATROL BORO BRONX,,25-44,WHITE HISPANIC,F"
"144933574,03/19/2009,02:34:00,,,73,03/19/2009,348,VEHICLE AND TRAFFIC LAWS,922,""TRAFFIC,UNCLASSIFIED MISDEMEAN"",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1009744,185644,,,,,40.676198156,-73.908091336,""(40.676198156, -73.908091336)"",PATROL BORO BKLYN NORTH,,,UNKNOWN,E"
"390358724,02/12/2006,22:00:00,,,46,02/12/2006,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,NA,,NA,1005725,249742,18-24,BLACK,M,,40.852141187,-73.922375722,""(40.852141187, -73.922375722)"",,,UNKNOWN,BLACK,M"
"323883562,04/01/2008,18:00:00,,,103,04/02/2008,341,PETIT LARCENY,321,""LARCENY,PETIT FROM AUTO"",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,,NA,1037696,195383,,,,,40.702804785,-73.807242708,""(40.702804785, -73.807242708)"",PATROL BORO QUEENS SOUTH,,,UNKNOWN,D"
"281170404,10/24/2007,22:50:00,,,103,10/24/2007,117,DANGEROUS DRUGS,505,""CONTROLLED SUBSTANCE, POSSESSI"",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1041487,194284,,,,,40.699764586,-73.793579449,""(40.699764586, -73.793579449)"",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E"
"430749503,12/13/2007,08:45:00,,,115,12/13/2007,578,HARRASSMENT 2,638,""HARASSMENT,SUBD 3,4,5"",COMPLETED,VIOLATION,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1019253,215026,,,,,40.75681214,-73.873657074,""(40.75681214, -73.873657074)"",PATROL BORO QUEENS NORTH,,45-64,WHITE HISPANIC,M"
"746675881,12/24/2008,18:00:00,,,30,12/24/2008,341,PETIT LARCENY,321,""LARCENY,PETIT FROM AUTO"",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,999712,240765,,,,,40.827514513,-73.944131616,""(40.827514513, -73.944131616)"",PATROL BORO MAN NORTH,,45-64,BLACK,M"
"365335648,08/27/2008,12:55:00,08/27/2008,13:00:00,41,08/27/2008,235,DANGEROUS DRUGS,567,""MARIJUANA, POSSESSION 4 & 5"",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1012141,236947,,,,,40.817004686,-73.899237011,""(40.817004686, -73.899237011)"",PATROL BORO BRONX,,,UNKNOWN,E"
"197254302,10/08/2010,01:15:00,,,7,10/08/2011,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,987449,200884,,,,,40.718064545,-73.988461277,""(40.718064545, -73.988461277)"",PATROL BORO MAN SOUTH,,,UNKNOWN,M"
"747742028,04/20/2006,13:00:00,,,71,04/20/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BKLYN SOUTH,,25-44,BLACK,F"
"509911645,09/11/2009,02:37:00,,,120,10/21/2009,114,ARSON,264,""ARSON, MOTOR VEHICLE 1 2 3 & 4"",COMPLETED,FELONY,STATEN ISLAND,FRONT OF,STREET,OTHER,97,NA,,NA,960666,165556,,,,,40.621066254,-74.084955452,""(40.621066254, -74.084955452)"",PATROL BORO STATEN ISLAND,,,UNKNOWN,E"
"202432314,01/19/2007,21:00:00,,,70,01/19/2007,235,DANGEROUS DRUGS,567,""MARIJUANA, POSSESSION 4 & 5"",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,994755,175021,,,,,40.647070838,-73.96214571,""(40.647070838, -73.96214571)"",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E"
"525549871,06/05/2007,02:30:00,,,40,06/05/2007,360,,661,""LEWDNESS,PUBLIC"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1005630,237083,,,,,40.817396125,-73.922759467,""(40.817396125, -73.922759467)"",PATROL BORO BRONX,,,UNKNOWN,F"
"909760811,10/14/2011,18:30:00,,,44,10/14/2011,358,OFFENSES INVOLVING FRAUD,705,""FORGERY,ETC.-MISD."",COMPLETED,MISDEMEANOR,BRONX,,OTHER,N.Y. POLICE DEPT,0,NA,,NA,1006541,243541,,,,,40.835119239,-73.919446739,""(40.835119239, -73.919446739)"",PATROL BORO BRONX,,,UNKNOWN,E"
"362252505,04/26/2006,18:30:00,04/26/2006,21:00:00,48,04/26/2006,341,PETIT LARCENY,321,""LARCENY,PETIT FROM AUTO"",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BRONX,,<18,WHITE,F"
"120838794,11/29/2009,23:00:00,11/30/2009,00:01:00,43,11/30/2009,351,CRIMINAL MISCHIEF & RELATED OF,259,""CRIMINAL MISCHIEF,UNCLASSIFIED 4"",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1022719,245908,,,,,40.841560311,-73.860969547,""(40.841560311, -73.860969547)"",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F"
"237429048,03/01/2007,18:00:00,,,52,03/06/2007,341,PETIT LARCENY,349,""LARCENY,PETIT OF LICENSE PLATE"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1019496,259454,,,,,40.878753425,-73.872546635,""(40.878753425, -73.872546635)"",PATROL BORO BRONX,,25-44,BLACK,M"
"387086937,02/06/2009,17:10:00,,,26,02/06/2009,235,DANGEROUS DRUGS,511,""CONTROLLED SUBSTANCE, POSSESSI"",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,,NA,996853,235377,,,,,40.812730513,-73.95447234,""(40.812730513, -73.95447234)"",PATROL BORO MAN NORTH,,,UNKNOWN,E"
"837800157,12/07/2008,03:25:00,,,,12/07/2008,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,NA,,NA,,,25-44,BLACK,M,,,,,,,25-44,WHITE HISPANIC,M"
"466619016,04/23/2006,00:19:00,04/23/2006,00:43:00,79,04/23/2006,106,FELONY ASSAULT,109,""ASSAULT 2,1,UNCLASSIFIED"",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BKLYN NORTH,,25-44,WHITE HISPANIC,M"
"235466279,02/11/2007,04:30:00,02/11/2007,04:45:00,110,02/13/2008,105,ROBBERY,397,""ROBBERY,OPEN AREA UNCLASSIFIED"",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1021926,207874,,UNKNOWN,,,40.73717073,-73.86404888,""(40.73717073, -73.86404888)"",PATROL BORO QUEENS NORTH,,,UNKNOWN,M"
"434565492,01/18/2006,22:10:00,,,44,01/18/2006,236,DANGEROUS WEAPONS,782,""WEAPONS, POSSESSION, ETC"",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1005929,242165,,,,,40.83134404,-73.921662816,""(40.83134404, -73.921662816)"",PATROL BORO BRONX,,,UNKNOWN,E"
"478096466,03/13/2006,15:13:00,,,68,03/13/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,974174,171327,,,,,40.636932096,-74.036305716,""(40.636932096, -74.036305716)"",PATROL BORO BKLYN SOUTH,,,UNKNOWN,F"
